M_CH3OH,x_CH3OH,ET
0.9819817543041613,0.7629869444731445,0.6288023201921583
0.6220998656691317,0.4008532317359459,0.15417750852136194
0.6551031450765007,0.996929280377983,0.3896078459463972
0.5563216548890065,0.9927690306149508,0.76235779758046
0.45621677154626566,0.47694114959717493,0.3035425351792389
0.2784003495205024,0.9919058226307305,0.2260764724700771
0.6441394521479433,0.9962380011159324,0.2505673727406381
0.5516638671226206,0.5953430862202389,0.267604348470712
0.46360912179768615,0.9970433858768144,0.39966157449831263
0.6484921362075117,0.9418903820596414,0.32875551692334426
0.285073951257917,0.9847320040708365,0.23150307296055792
0.5046643804537295,0.32228818521445235,0.2853270590665107
0.9701102374108488,0.5282329103636576,0.8125382104840011
0.36640415475754795,0.988696546771507,0.17044941981222925
0.7176533524983382,0.671027294782468,0.5482839051911936
0.14309585682692416,0.9721360435171447,0.21179102322609408
0.3954211665584863,0.501307745989003,0.198293265633438
0.12454565279649493,0.9937992006416254,0.10045204121442683
0.5958284141283869,0.9976561168607245,0.18758131768795286
0.23074915054704742,0.9843347643576366,0.26794672910082773
0.11685308039178055,0.9617915122346974,0.0616013755884004
0.06582592735858647,0.9965904125352101,0.07159374589842846
0.5335828027780797,0.9929845583483796,0.5397745271581382
0.5369035560197648,0.5793036857116125,0.2746980971705687
0.36228021376715475,0.9949115754289422,0.2699748759689661
0.4409410395516731,0.995994688514785,0.25598479190149426
0.6372014511102012,0.12990429485246602,0.15215318692554733
0.13426434923728178,0.9794266936721387,0.09620088535740301
0.345521537678706,0.9958821895860968,0.30696028325106417
0.16180627324728647,0.9787931869616362,0.10862885616053675
0.2898454574574258,0.6563447150138477,0.18415639647156826
0.14964408645652205,0.9857288066066363,0.0
0.6490964257805957,0.2519729127171624,0.2614476421727314
0.4590806759665067,0.9943948351133411,0.2658862098772383
0.2274678017047304,0.9909713351678253,0.1865314500137176
0.5910062402931915,0.9971258868239661,0.2005954688731861
0.5563351237855174,0.6517108006536458,0.5278432089629216
0.10135899985887328,0.9850529627310995,0.07695687296931447
0.34646199726137306,0.9909960833479026,0.6362249204545826
0.25607289896302454,0.3116521270411059,0.08825076957201
0.633841586283142,0.995961888796651,0.34221120324382814
0.21659282240924665,0.9949141583559704,0.29402515580728117
0.3380006392669765,0.9913608349621283,0.4721854235712165
0.6350101210703992,0.3208659903149431,0.296268879698815
0.24938779307518655,0.9919300315422601,0.18115184666081982
0.3796976366161781,0.9964689141081509,0.30826101215271984
0.372554737493688,0.9948134294836721,0.3631599112952629
0.9012804315372939,0.9972987431139548,0.687376884114335
0.5569796576995605,0.9941354132131315,0.45179352962521513
0.44515689711937817,0.566449184185587,0.35531917032359683
0.629590813717748,0.6884574703429449,0.3497839515670268
0.06800213059476093,0.9737476865703931,0.16910033846576614
0.5614348725436188,0.9951879482626305,0.14649673476150712
0.625254656533952,0.5684706307382885,0.34021772824917196
0.3791088717466658,0.9886103670506625,0.129374539785621
0.2092627851200159,0.9800551517157887,0.2440335763936616
0.6743495539115204,0.6363003646870087,0.42644308905703787
0.4053298971150474,0.9961589737378789,0.20167214435360095
0.5258657621549636,0.9414733329222711,0.26515943426203636
0.23821084166332634,0.9886350246244262,0.19775185987740726
0.16558678278766983,0.9783693476574726,0.061289347505567277
0.43701171897264224,0.3432009815347923,0.3042681487863953
0.3026568727334503,0.9833681173381736,0.4667776923343795
0.726243872808993,0.9961503614999436,0.5373570589107594
0.8710632193456677,0.7866201725902682,0.5949857601314323
0.3296353768511673,0.1315640728267522,0.30114259183535697
0.5168271760653548,0.6806260595895386,0.272023887893975
0.1270250490614143,0.997099745387301,0.04584691109195804
0.21635107484980975,0.9911029950007839,0.2374432144420444
0.3479463888262224,0.9933936028770713,0.1474629708897332
0.41541590834259323,0.9250504600038585,0.2557163031273231
0.4745564712176068,0.9923292798730794,0.5012109483656114
0.4809600482046442,0.6053781936590583,0.1722140073700086
0.2930705915342397,0.990109936495388,0.1990862640644994
0.2167696544622086,0.9923346445126529,0.12749390103329547
0.14534640298833945,0.9741101733385971,0.06155708222352421
0.17259667009299198,0.983358938074893,0.42070709848617416
0.2083313969062617,0.9812083456874612,0.08631470852604178
0.19859175265125042,0.993282678359354,0.2654966490906152
0.552584036781862,0.9094989997484493,0.3359546547693584
0.5478468330871822,0.7893905624561464,0.33288103662254065
0.186139356813607,0.9842444782674151,0.1370666871624696
0.1703187650410249,0.9862731565670384,0.022769531339159654
0.5077699879026834,0.9978593384588257,0.28316361546426405
0.5675736692660931,0.9930509849065621,0.256319688500664
0.2986948210453859,0.9958363134108053,0.1993269426274796
0.2385515375242082,0.9855765531262402,0.8023408620584286
0.8280797780114728,0.37411370010621536,0.6071691690300342
0.11355077342397374,0.9594784043353799,0.1363930794018233
0.44402635454608425,0.9958247981468176,0.26498252051594395
0.20344211174146998,0.9910493014196253,0.13601277955125188
0.7982611555546131,0.9961247263125392,0.7579325106262484
0.28424083921118665,0.9956906247958368,0.4160483104041196
